Date,Time,Event,Impact,Currency,Category,Source,Actual,Forecast,Previous,Surprise,Unit,Revised
2012-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2012-08-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2012-08-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2012-09-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2012-09-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2012-09-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2012-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2012-09-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2012-09-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2012-09-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2012-09-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2012-10-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2012-10-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2012-10-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2012-10-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2012-10-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2012-10-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2012-10-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2012-10-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2012-11-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2012-11-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2012-11-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2012-11-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2012-11-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2012-11-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2012-11-21,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2012-11-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2012-12-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2012-12-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2012-12-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2012-12-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2012-12-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2012-12-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2012-12-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2012-12-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-01-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-01-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-01-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-01-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-01-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-01-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-01-16,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-01-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2013-01-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-02-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-02-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-02-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-02-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-02-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-02-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-02-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-03-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-03-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-03-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-03-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-03-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-03-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-03-20,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-03-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-04-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-04-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-04-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-04-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-04-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-04-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-04-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2013-04-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-05-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-05-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-05-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-05-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-05-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-05-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-05-15,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-05-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-06-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-06-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-06-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-06-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-06-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-06-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-06-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-06-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-07-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-07-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-07-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-07-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-07-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-07-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-07-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-07-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2013-07-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-08-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-08-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-08-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-08-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-08-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-08-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-09-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-09-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-09-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-09-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-09-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-09-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-09-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-10-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-10-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-10-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-10-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-10-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-10-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-10-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2013-10-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-11-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-11-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-11-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-11-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-11-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-11-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-11-20,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-11-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2013-12-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2013-12-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2013-12-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2013-12-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2013-12-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2013-12-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2013-12-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2013-12-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-01-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-01-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-01-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-01-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-01-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-01-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-01-15,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-01-27,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2014-01-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-02-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-02-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-02-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-02-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-02-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-02-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-02-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-03-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-03-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-03-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-03-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-03-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-03-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-03-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-03-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-04-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-04-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-04-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-04-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-04-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-04-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-04-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2014-04-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-05-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-05-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-05-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-05-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-05-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-05-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-05-21,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-05-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-06-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-06-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-06-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-06-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-06-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-06-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-06-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-06-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-07-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-07-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-07-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-07-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-07-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-07-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-07-16,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-07-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2014-07-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-08-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-08-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-08-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-08-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-08-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-08-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-09-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-09-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-09-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-09-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-09-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-09-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-09-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-10-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-10-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-10-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-10-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-10-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-10-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-10-27,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2014-10-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-11-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-11-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-11-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-11-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-11-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-11-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-11-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2014-11-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2014-12-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2014-12-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2014-12-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2014-12-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2014-12-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2014-12-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2014-12-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
